exp_id,seed,k_eval,gen,id,t_spin,h_score,t_norm,h_norm,diversity,r_0,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,r_10,r_11,r_12,r_13,r_14
noHITL,2,0,111,43,3.21513,,0.220065,0,0.0597743,0.15,0.205431,0.258543,0.269498,0.281918,0.290108,0.29739,0.297334,0.298948,0.3,0.3,0.295349,0.262186,0.207212,0.15
noHITL,2,0,111,44,5.23555,,0.358414,0,0.0597743,0.15,0.205157,0.26032,0.27088,0.282493,0.290491,0.298294,0.297311,0.297516,0.299958,0.299142,0.298324,0.260061,0.2072,0.15089
noHITL,2,0,111,45,14.2727,,0.977235,0,0.0597743,0.15,0.206692,0.257019,0.271918,0.281985,0.289867,0.297761,0.297886,0.298998,0.299244,0.298956,0.294617,0.260433,0.206655,0.150825
noHITL,2,0,111,46,14.5375,,0.995372,0,0.0597743,0.150042,0.2058,0.258307,0.269658,0.279967,0.290438,0.297837,0.29919,0.2994,0.299967,0.3,0.296433,0.262809,0.207065,0.15
noHITL,2,0,111,47,14.2815,,0.977842,0,0.0597743,0.150671,0.204936,0.256112,0.271585,0.282618,0.28979,0.295981,0.299513,0.3,0.299798,0.299203,0.297929,0.260978,0.204459,0.150486
noHITL,2,0,111,48,5.35081,,0.366307,0,0.0597743,0.15,0.203933,0.256725,0.274881,0.282754,0.290044,0.296852,0.298889,0.299778,0.299776,0.3,0.297945,0.260661,0.206818,0.150522
noHITL,2,0,111,49,5.25422,,0.359692,0,0.0597743,0.150428,0.20435,0.258241,0.272279,0.281739,0.289599,0.296369,0.299162,0.298422,0.299331,0.29928,0.298514,0.261988,0.206216,0.150773
noHITL,2,0,111,50,5.22809,,0.357903,0,0.0597743,0.151326,0.205659,0.259406,0.271573,0.283955,0.293108,0.297686,0.297874,0.298707,0.298496,0.29968,0.296056,0.262062,0.204821,0.150052
noHITL,2,0,111,51,3.20829,,0.219596,0,0.0597743,0.150028,0.206265,0.258251,0.273025,0.282903,0.290471,0.294302,0.3,0.3,0.299877,0.3,0.296666,0.258889,0.205053,0.150644
noHITL,2,0,111,52,3.24906,,0.222388,0,0.0597743,0.15,0.204399,0.257199,0.272497,0.282313,0.291241,0.298314,0.29819,0.3,0.3,0.299132,0.29603,0.262724,0.206099,0.15
noHITL,2,0,111,53,14.3748,,0.984228,0,0.0597743,0.150578,0.205194,0.260673,0.271644,0.282337,0.288704,0.295571,0.298339,0.29908,0.299793,0.299499,0.29746,0.259938,0.208004,0.15
noHITL,2,0,111,54,5.34652,,0.366013,0,0.0597743,0.15,0.206469,0.259865,0.276346,0.282428,0.291101,0.297071,0.299646,0.298774,0.299421,0.299106,0.297911,0.259842,0.206749,0.15
noHITL,2,0,111,55,14.3949,,0.985604,0,0.0597743,0.15006,0.206915,0.258992,0.272365,0.2831,0.294124,0.298528,0.298622,0.299879,0.299469,0.29839,0.295466,0.262709,0.205439,0.150714
noHITL,2,0,111,56,5.34604,,0.36598,0,0.0597743,0.15,0.207502,0.257863,0.27187,0.281909,0.290003,0.297927,0.29991,0.299584,0.299549,0.3,0.294919,0.260834,0.206373,0.15
noHITL,2,0,111,57,5.31258,,0.363688,0,0.0597743,0.15,0.205547,0.253538,0.273373,0.281963,0.290871,0.29679,0.3,0.299371,0.299388,0.299028,0.294915,0.26437,0.205588,0.15
noHITL,2,0,111,58,14.2284,,0.974205,0,0.0597743,0.150109,0.202952,0.26059,0.27222,0.282683,0.290898,0.29679,0.298034,0.298921,0.299415,0.299033,0.29645,0.262273,0.205087,0.15074
noHITL,2,0,111,59,14.2028,,0.972454,0,0.0597743,0.151094,0.20545,0.260795,0.270935,0.281888,0.287688,0.297095,0.298877,0.299301,0.3,0.299912,0.299386,0.260822,0.20564,0.15
noHITL,2,0,111,60,14.3706,,0.983938,0,0.0597743,0.150723,0.206229,0.257664,0.271894,0.282557,0.291272,0.295884,0.299037,0.3,0.299717,0.299439,0.296018,0.260813,0.206608,0.150269
noHITL,2,0,111,61,8.83075,,0.604597,0,0.0597743,0.15,0.206608,0.258858,0.272576,0.281567,0.292162,0.297398,0.3,0.3,0.299595,0.299177,0.297404,0.261688,0.204817,0.15
noHITL,2,0,111,62,5.27782,,0.361308,0,0.0597743,0.150237,0.203239,0.259076,0.270546,0.282785,0.292158,0.294211,0.298214,0.3,0.299687,0.3,0.297065,0.260656,0.206481,0.15
noHITL,2,0,111,63,14.2527,,0.975866,0,0.0597743,0.150042,0.205343,0.254738,0.274048,0.280142,0.289877,0.295477,0.299914,0.3,0.299867,0.299243,0.295045,0.260679,0.207681,0.150536
noHITL,2,0,111,64,5.31297,,0.363716,0,0.0597743,0.150139,0.204928,0.253843,0.270291,0.282297,0.291256,0.299553,0.299733,0.29844,0.298477,0.298196,0.295684,0.261558,0.205623,0.15
noHITL,2,0,111,65,8.81091,,0.603238,0,0.0597743,0.150302,0.206148,0.258377,0.272652,0.282732,0.292382,0.296289,0.298131,0.3,0.3,0.299507,0.297036,0.259927,0.206009,0.150178
noHITL,2,0,111,66,5.27921,,0.361404,0,0.0597743,0.150778,0.203308,0.257187,0.272668,0.282589,0.291466,0.298296,0.297576,0.299885,0.299989,0.299611,0.296822,0.262587,0.207175,0.15
noHITL,2,0,111,67,5.33306,,0.365091,0,0.0597743,0.15,0.206352,0.258249,0.273632,0.282829,0.289371,0.297131,0.29939,0.298784,0.299591,0.299646,0.296875,0.261008,0.205087,0.15
noHITL,2,0,111,68,14.5078,,0.993334,0,0.0597743,0.15,0.204304,0.25612,0.270389,0.281916,0.290867,0.295293,0.298686,0.299983,0.3,0.298869,0.295592,0.261361,0.207356,0.15
noHITL,2,0,111,69,5.32551,,0.364574,0,0.0597743,0.15,0.205175,0.25505,0.272976,0.282769,0.291408,0.298506,0.299244,0.299053,0.299681,0.299134,0.298541,0.260739,0.206104,0.150674
noHITL,2,0,111,70,5.27156,,0.36088,0,0.0597743,0.150133,0.204843,0.255333,0.272903,0.282708,0.290709,0.296002,0.299583,0.299604,0.299567,0.297838,0.298359,0.260038,0.2058,0.150681
noHITL,2,0,111,71,5.34582,,0.365965,0,0.0597743,0.15,0.205117,0.257234,0.27241,0.281957,0.291688,0.296254,0.298657,0.299609,0.29946,0.3,0.297668,0.263761,0.208053,0.150352
noHITL,2,0,111,72,14.3533,,0.982755,0,0.0597743,0.15054,0.205304,0.258901,0.272945,0.283162,0.289873,0.295615,0.29743,0.299064,0.3,0.299184,0.296907,0.26432,0.207424,0.150668
noHITL,2,0,111,73,5.3096,,0.363485,0,0.0597743,0.150451,0.206517,0.257715,0.273038,0.280917,0.290754,0.297709,0.299178,0.299443,0.299299,0.3,0.298203,0.261796,0.207102,0.15
noHITL,2,0,111,74,14.5892,,0.998913,0,0.0597743,0.15,0.20555,0.25834,0.273141,0.281658,0.290681,0.297982,0.298503,0.299413,0.3,0.298689,0.296367,0.265366,0.207235,0.15
noHITL,2,0,111,75,8.60341,,0.58903,0,0.0597743,0.150777,0.204552,0.256942,0.26995,0.282282,0.290995,0.29757,0.3,0.3,0.3,0.299053,0.297458,0.262014,0.204643,0.15091
noHITL,2,0,111,76,5.29151,,0.362246,0,0.0597743,0.150546,0.20493,0.258466,0.272528,0.281747,0.291355,0.298377,0.299096,0.298358,0.3,0.299248,0.293949,0.263336,0.207814,0.15
noHITL,2,0,111,77,1.95022,,0.133449,0,0.0597743,0.150442,0.207331,0.259551,0.272281,0.282109,0.290303,0.298817,0.298493,0.299273,0.299177,0.3,0.298722,0.263445,0.205217,0.15
noHITL,2,0,111,78,5.29723,,0.362638,0,0.0597743,0.150324,0.205286,0.255141,0.272726,0.281659,0.289439,0.295814,0.298044,0.299286,0.299094,0.2999,0.29836,0.260646,0.208556,0.150005
noHITL,2,0,111,79,8.78506,,0.601468,0,0.0597743,0.150493,0.206539,0.257239,0.27193,0.282584,0.291216,0.297026,0.29967,0.3,0.3,0.298873,0.29644,0.262029,0.205731,0.150079
noHITL,2,0,111,80,14.4488,,0.989299,0,0.0597743,0.15,0.204318,0.256598,0.270856,0.281651,0.290879,0.297389,0.298765,0.299927,0.3,0.299829,0.296353,0.26246,0.208041,0.150673
noHITL,2,0,111,81,5.32943,,0.364842,0,0.0597743,0.150616,0.20529,0.258834,0.273435,0.282747,0.291143,0.297508,0.298872,0.299637,0.298843,0.3,0.297605,0.262724,0.206677,0.15
noHITL,2,0,111,82,14.4966,,0.992569,0,0.0597743,0.15,0.204071,0.256078,0.270528,0.280879,0.291078,0.296356,0.29765,0.29878,0.3,0.298714,0.296399,0.262162,0.207283,0.15
noHITL,2,0,111,83,14.4804,,0.99146,0,0.0597743,0.15,0.206504,0.257497,0.270503,0.281418,0.292175,0.295578,0.298057,0.299808,0.3,0.298746,0.295912,0.261167,0.207354,0.150143
noHITL,2,0,111,84,8.71881,,0.596932,0,0.0597743,0.15,0.204564,0.259618,0.270866,0.282698,0.293314,0.296633,0.3,0.3,0.3,0.3,0.29683,0.262755,0.20635,0.151276
noHITL,2,0,111,85,5.31832,,0.364081,0,0.0597743,0.150315,0.205846,0.257431,0.273119,0.283154,0.290653,0.296461,0.29847,0.298234,0.3,0.299646,0.297542,0.260592,0.206591,0.15
noHITL,2,0,111,86,5.29228,,0.362299,0,0.0597743,0.150997,0.204933,0.25689,0.271627,0.282116,0.2906,0.296689,0.299896,0.299441,0.3,0.299948,0.298373,0.259838,0.205229,0.15
noHITL,2,0,111,87,8.64847,,0.592115,0,0.0597743,0.150552,0.206186,0.258641,0.2703,0.282863,0.290369,0.296758,0.299015,0.299308,0.3,0.3,0.295608,0.263073,0.207243,0.150827
noHITL,2,0,111,88,3.15478,,0.215932,0,0.0597743,0.15,0.204072,0.258983,0.272093,0.282917,0.291143,0.298925,0.296658,0.298492,0.3,0.3,0.297296,0.261311,0.203669,0.150925
noHITL,2,0,111,89,5.37765,,0.368144,0,0.0597743,0.150161,0.205732,0.260206,0.273002,0.281861,0.290844,0.29869,0.3,0.299769,0.3,0.298574,0.297726,0.261155,0.20641,0.15
noHITL,2,0,111,90,5.2669,,0.36056,0,0.0597743,0.150661,0.20546,0.256832,0.27119,0.28307,0.291095,0.298846,0.297172,0.299873,0.3,0.299928,0.296614,0.261382,0.206283,0.15
noHITL,2,0,111,91,14.5052,,0.993158,0,0.0597743,0.150141,0.205156,0.257801,0.269147,0.282511,0.293825,0.297031,0.298432,0.299812,0.3,0.299769,0.296053,0.261426,0.207927,0.15
noHITL,2,0,111,92,8.66236,,0.593067,0,0.0597743,0.15,0.206075,0.259919,0.270654,0.281801,0.289827,0.296224,0.297789,0.29972,0.3,0.3,0.299648,0.263556,0.206412,0.151274
noHITL,2,0,111,93,14.4291,,0.987946,0,0.0597743,0.150392,0.207203,0.258105,0.274424,0.282181,0.293187,0.295886,0.298811,0.299501,0.3,0.299832,0.296054,0.259075,0.20501,0.15
noHITL,2,0,111,94,3.2109,,0.219775,0,0.0597743,0.15,0.205348,0.259663,0.272175,0.281063,0.289556,0.296659,0.29902,0.298318,0.3,0.3,0.295907,0.261752,0.206937,0.150418
noHITL,2,0,111,95,8.77207,,0.600579,0,0.0597743,0.15,0.206867,0.26158,0.270537,0.281431,0.292068,0.296028,0.296929,0.298263,0.3,0.3,0.298232,0.261787,0.205168,0.15
noHITL,2,0,111,96,14.3764,,0.984341,0,0.0597743,0.15038,0.205383,0.256724,0.274014,0.281661,0.29053,0.296296,0.297755,0.3,0.299283,0.298945,0.296553,0.261672,0.209443,0.15
noHITL,2,0,111,97,5.20313,,0.356194,0,0.0597743,0.150973,0.203668,0.257765,0.273241,0.28337,0.291172,0.295981,0.298623,0.297411,0.3,0.299712,0.297152,0.262576,0.205882,0.150376
noHITL,2,0,111,98,14.2559,,0.976087,0,0.0597743,0.150411,0.205292,0.25856,0.272175,0.283541,0.291434,0.296417,0.297009,0.29876,0.298799,0.298794,0.296607,0.262756,0.207429,0.150941
noHITL,2,0,111,99,5.18945,,0.355257,0,0.0597743,0.150935,0.205746,0.25605,0.273234,0.282971,0.292339,0.29778,0.298709,0.298501,0.3,0.299426,0.295128,0.26081,0.20558,0.151102
noHITL,2,0,112,0,14.6051,,1,0,0.0590243,0.15,0.206361,0.259228,0.274033,0.282753,0.291245,0.296094,0.298238,0.29896,0.3,0.299718,0.29748,0.259824,0.205641,0.150067
noHITL,2,0,112,1,14.5926,,0.999145,0,0.0590243,0.150178,0.206446,0.258758,0.271377,0.282741,0.292503,0.296828,0.298825,0.299776,0.3,0.29928,0.295744,0.26262,0.206194,0.15
noHITL,2,0,112,2,14.5892,,0.998913,0,0.0590243,0.15,0.20555,0.25834,0.273141,0.281658,0.290681,0.297982,0.298503,0.299413,0.3,0.298689,0.296367,0.265366,0.207235,0.15
noHITL,2,0,112,3,14.5809,,0.998345,0,0.0590243,0.15,0.207493,0.258609,0.274092,0.281968,0.2903,0.297858,0.298281,0.299313,0.3,0.299463,0.297328,0.260781,0.206128,0.15
noHITL,2,0,112,4,14.571,,0.997661,0,0.0590243,0.15,0.20617,0.257762,0.272762,0.281525,0.291382,0.297839,0.29837,0.299723,0.3,0.299698,0.296476,0.263649,0.207303,0.15
noHITL,2,0,112,5,0.0247723,,0.0014835,0,0.0590243,0.204283,0.194226,0.274135,0.241658,0.156858,0.223545,0.26181,0.194395,0.274613,0.263971,0.170306,0.162197,0.261221,0.251563,0.199967
noHITL,2,0,112,6,0.00658514,,0.000237976,0,0.0590243,0.231439,0.169353,0.178835,0.163201,0.151567,0.274028,0.267969,0.206563,0.292883,0.164998,0.269164,0.248475,0.214171,0.260997,0.182419
noHITL,2,0,112,7,0.035009,,0.00218455,0,0.0590243,0.164982,0.253171,0.225251,0.268576,0.250428,0.163787,0.288631,0.291375,0.25055,0.180369,0.179338,0.163865,0.243426,0.254304,0.245491
noHITL,2,0,112,8,0.00311022,,0,0,0.0590243,0.292714,0.210903,0.237827,0.262659,0.266976,0.192935,0.295483,0.169739,0.256027,0.260675,0.198127,0.240258,0.210341,0.185394,0.28742
noHITL,2,0,112,9,0.0118089,,0.000595716,0,0.0590243,0.272998,0.183411,0.278668,0.294046,0.181146,0.239953,0.162635,0.164726,0.152789,0.185908,0.201104,0.245498,0.290049,0.257178,0.166789
noHITL,2,0,112,10,0.0047342,,0.000111216,0,0.0590243,0.271993,0.150276,0.165112,0.246411,0.178844,0.245516,0.162359,0.254724,0.211629,0.190162,0.174875,0.273765,0.268861,0.19764,0.197699
noHITL,2,0,112,11,0.0284372,,0.00173448,0,0.0590243,0.189715,0.194306,0.253528,0.198076,0.268258,0.283716,0.285964,0.264002,0.173431,0.178423,0.150125,0.290802,0.249385,0.171881,0.213201
noHITL,2,0,112,12,0.00819946,,0.00034853,0,0.0590243,0.191557,0.259193,0.221498,0.247045,0.27599,0.21534,0.27401,0.177925,0.213203,0.180747,0.15654,0.156999,0.273586,0.166107,0.2086
noHITL,2,0,112,13,0.104091,,0.00691554,0,0.0590243,0.168608,0.208868,0.232193,0.161344,0.241689,0.269305,0.292892,0.18555,0.297628,0.258644,0.156472,0.231079,0.286741,0.240415,0.171557
noHITL,2,0,112,14,0.029436,,0.00180288,0,0.0590243,0.155971,0.166022,0.288543,0.163474,0.242517,0.161644,0.24077,0.220901,0.217364,0.210565,0.290534,0.156332,0.289561,0.184817,0.163066
noHITL,2,0,112,15,3.24538,,0.222043,0,0.0590243,0.15,0.205655,0.257686,0.270665,0.282899,0.293147,0.298604,0.298177,0.298359,0.3,0.3,0.297666,0.263793,0.207276,0.150262
noHITL,2,0,112,16,5.37052,,0.36758,0,0.0590243,0.15,0.205092,0.258401,0.27175,0.284212,0.292566,0.296927,0.299843,0.3,0.299522,0.29994,0.296422,0.260918,0.204272,0.15
noHITL,2,0,112,17,5.30962,,0.36341,0,0.0590243,0.15,0.208563,0.258525,0.272912,0.282167,0.292134,0.296788,0.297375,0.299493,0.299101,0.3,0.296795,0.259675,0.206853,0.15
noHITL,2,0,112,18,5.24071,,0.358691,0,0.0590243,0.150563,0.205989,0.25641,0.272485,0.282692,0.290463,0.297679,0.29879,0.297724,0.298951,0.299852,0.296194,0.260271,0.208995,0.150313
noHITL,2,0,112,19,14.3977,,0.985795,0,0.0590243,0.150236,0.20677,0.258382,0.271993,0.282025,0.290829,0.296961,0.298116,0.298604,0.299998,0.297978,0.297924,0.260789,0.20697,0.15
noHITL,2,0,112,20,5.32694,,0.364596,0,0.0590243,0.15,0.205916,0.258124,0.269781,0.281938,0.28952,0.298877,0.299586,0.299548,0.299058,0.3,0.298236,0.261175,0.20593,0.15
noHITL,2,0,112,21,5.30691,,0.363224,0,0.0590243,0.150107,0.207355,0.255971,0.273251,0.281886,0.290033,0.298542,0.29963,0.297968,0.299675,0.299012,0.298165,0.260956,0.205389,0.15
noHITL,2,0,112,22,3.17597,,0.21729,0,0.0590243,0.150983,0.205483,0.258488,0.270156,0.28187,0.290829,0.298599,0.297722,0.3,0.3,0.298917,0.295207,0.263813,0.207404,0.150167
noHITL,2,0,112,23,5.22,,0.357272,0,0.0590243,0.150667,0.204025,0.255865,0.271518,0.280826,0.29184,0.297587,0.297986,0.297231,0.299668,0.298326,0.297033,0.259571,0.206244,0.15
noHITL,2,0,112,24,5.11021,,0.349753,0,0.0590243,0.152299,0.205975,0.258434,0.270301,0.281729,0.290907,0.298612,0.29782,0.298916,0.299579,0.299115,0.297189,0.259723,0.204448,0.150491
noHITL,2,0,112,25,5.2871,,0.361867,0,0.0590243,0.150436,0.205489,0.257978,0.272183,0.283029,0.290181,0.298741,0.298712,0.298315,0.29934,0.3,0.29677,0.261941,0.204854,0.15
noHITL,2,0,112,26,14.4703,,0.990764,0,0.0590243,0.150491,0.208321,0.258656,0.272642,0.282834,0.292747,0.29644,0.298998,0.299496,0.29957,0.29887,0.294324,0.261815,0.205651,0.15
noHITL,2,0,112,27,5.24723,,0.359137,0,0.0590243,0.150889,0.205645,0.2588,0.271891,0.284123,0.290204,0.298722,0.299451,0.298278,0.3,0.299009,0.296336,0.262029,0.206592,0.15006
noHITL,2,0,112,28,5.23105,,0.358029,0,0.0590243,0.151082,0.207504,0.256359,0.271505,0.28159,0.291383,0.296585,0.299545,0.299204,0.299365,0.3,0.295539,0.264789,0.20574,0.15
noHITL,2,0,112,29,5.30333,,0.362979,0,0.0590243,0.150294,0.206653,0.259473,0.270407,0.283012,0.291756,0.297778,0.298741,0.298565,0.299066,0.3,0.296607,0.2633,0.205698,0.15
noHITL,2,0,112,30,14.3723,,0.984057,0,0.0590243,0.15,0.206034,0.258555,0.272725,0.28147,0.293792,0.295954,0.297789,0.299847,0.299823,0.298129,0.295663,0.258816,0.205202,0.150318
noHITL,2,0,112,31,5.2582,,0.359888,0,0.0590243,0.15,0.205724,0.256478,0.273305,0.282328,0.290799,0.297039,0.299369,0.298351,0.29969,0.29892,0.298077,0.261162,0.204508,0.150718
noHITL,2,0,112,32,8.77943,,0.601035,0,0.0590243,0.15,0.206622,0.256194,0.274254,0.281966,0.289562,0.297971,0.298281,0.3,0.3,0.298596,0.296936,0.261668,0.205089,0.15
noHITL,2,0,112,33,8.68558,,0.594608,0,0.0590243,0.150618,0.206539,0.258179,0.272446,0.28331,0.289127,0.297273,0.29832,0.299663,0.3,0.3,0.297771,0.259651,0.205899,0.150324
noHITL,2,0,112,34,14.5875,,0.998796,0,0.0590243,0.15,0.206278,0.256946,0.272777,0.281162,0.291929,0.297207,0.298845,0.299956,0.299992,0.3,0.297545,0.264974,0.207698,0.15
noHITL,2,0,112,35,8.47453,,0.580154,0,0.0590243,0.151862,0.204581,0.258946,0.271136,0.283464,0.290533,0.296538,0.29889,0.299173,0.3,0.3,0.298178,0.260909,0.204587,0.150768
noHITL,2,0,112,36,5.20213,,0.356048,0,0.0590243,0.151515,0.206822,0.258552,0.27316,0.281698,0.294786,0.297977,0.299116,0.3,0.299896,0.3,0.296036,0.261037,0.206825,0.150415
noHITL,2,0,112,37,14.3742,,0.984185,0,0.0590243,0.150495,0.204682,0.257925,0.271722,0.28321,0.290571,0.293668,0.298103,0.3,0.299682,0.299303,0.297118,0.259124,0.204283,0.150054
noHITL,2,0,112,38,5.25458,,0.35964,0,0.0590243,0.15,0.20533,0.255969,0.273123,0.282685,0.29023,0.298605,0.298892,0.299933,0.298575,0.299264,0.299848,0.265389,0.205447,0.150634
noHITL,2,0,112,39,13.9724,,0.956667,0,0.0590243,0.150494,0.204215,0.258445,0.273814,0.282169,0.291153,0.296673,0.299471,0.299805,0.299528,0.298782,0.297991,0.265665,0.203471,0.151518
noHITL,2,0,112,40,5.31754,,0.363952,0,0.0590243,0.15,0.208774,0.257106,0.271732,0.282819,0.289813,0.297589,0.29956,0.3,0.299279,0.299899,0.297137,0.26012,0.204126,0.15
noHITL,2,0,112,41,14.4961,,0.992536,0,0.0590243,0.150144,0.205789,0.256489,0.271715,0.282836,0.291889,0.295127,0.298223,0.3,0.299774,0.298694,0.294805,0.261074,0.20617,0.15
noHITL,2,0,112,42,5.30163,,0.362863,0,0.0590243,0.150044,0.20555,0.25796,0.272173,0.282272,0.292141,0.297965,0.299289,0.298947,0.299106,0.298883,0.297373,0.264792,0.205864,0.150594
noHITL,2,0,112,43,14.5429,,0.99574,0,0.0590243,0.15,0.208974,0.260215,0.272545,0.282794,0.290724,0.296061,0.298481,0.299043,0.299449,0.3,0.295105,0.262407,0.205818,0.15
noHITL,2,0,112,44,5.2462,,0.359066,0,0.0590243,0.150139,0.206894,0.255964,0.270613,0.279424,0.290725,0.297867,0.299678,0.299469,0.299256,0.299902,0.298857,0.26202,0.206406,0.1508
noHITL,2,0,112,45,14.4023,,0.986107,0,0.0590243,0.150686,0.204419,0.258689,0.273009,0.283799,0.291329,0.296193,0.297457,0.298087,0.3,0.299054,0.29709,0.259474,0.204769,0.15
noHITL,2,0,112,46,14.33,,0.981159,0,0.0590243,0.151107,0.207497,0.25657,0.271305,0.281436,0.2919,0.297259,0.298563,0.29988,0.299638,0.299419,0.296175,0.262776,0.206733,0.15
noHITL,2,0,112,47,14.5736,,0.997845,0,0.0590243,0.15,0.204592,0.259228,0.274112,0.281595,0.290033,0.29773,0.298225,0.299531,0.3,0.299968,0.29722,0.260131,0.206915,0.15
noHITL,2,0,112,48,8.79328,,0.601984,0,0.0590243,0.150434,0.205303,0.258624,0.271017,0.282237,0.294125,0.297286,0.298411,0.3,0.3,0.299694,0.294929,0.263252,0.205999,0.15
noHITL,2,0,112,49,14.4556,,0.989761,0,0.0590243,0.150449,0.208482,0.256932,0.27132,0.282734,0.29095,0.298516,0.29857,0.29927,0.3,0.299043,0.296367,0.261168,0.205605,0.15
noHITL,2,0,112,50,8.81766,,0.603653,0,0.0590243,0.15,0.204948,0.25626,0.270994,0.282559,0.290523,0.296595,0.298816,0.3,0.3,0.299548,0.297103,0.261663,0.206271,0.150267
noHITL,2,0,112,51,14.4322,,0.988159,0,0.0590243,0.150247,0.207656,0.259362,0.272922,0.281319,0.291119,0.294368,0.297852,0.298928,0.29965,0.299302,0.298167,0.261751,0.205494,0.15
noHITL,2,0,112,52,5.25227,,0.359482,0,0.0590243,0.151008,0.206544,0.259785,0.274524,0.282431,0.289814,0.296815,0.29736,0.299836,0.299375,0.299736,0.296938,0.258654,0.206476,0.15
noHITL,2,0,112,53,14.2911,,0.978495,0,0.0590243,0.15,0.205196,0.258943,0.273168,0.282623,0.291291,0.295746,0.29764,0.299107,0.299209,0.297951,0.296221,0.261793,0.204803,0.150913
noHITL,2,0,112,54,8.56551,,0.586385,0,0.0590243,0.151258,0.206098,0.254675,0.272922,0.283613,0.290661,0.295843,0.299459,0.3,0.3,0.298394,0.298118,0.259905,0.205679,0.150802
noHITL,2,0,112,55,14.513,,0.99369,0,0.0590243,0.15,0.206326,0.258242,0.272941,0.282543,0.293114,0.297442,0.297999,0.298909,0.299944,0.299576,0.294895,0.263694,0.207196,0.150345
noHITL,2,0,112,56,5.24949,,0.359292,0,0.0590243,0.150366,0.20758,0.259211,0.274309,0.281709,0.292352,0.29645,0.298969,0.298604,0.299589,0.299229,0.295143,0.263242,0.204554,0.15
noHITL,2,0,112,57,8.76246,,0.599873,0,0.0590243,0.15,0.205339,0.255683,0.270675,0.282415,0.290248,0.297282,0.297917,0.298779,0.3,0.3,0.29628,0.260057,0.206156,0.150235
noHITL,2,0,112,58,8.68711,,0.594713,0,0.0590243,0.150827,0.204703,0.256344,0.271915,0.281832,0.291084,0.297418,0.297998,0.3,0.3,0.299024,0.296349,0.261915,0.205073,0.15
noHITL,2,0,112,59,8.86452,,0.606862,0,0.0590243,0.150289,0.206112,0.258969,0.273896,0.283188,0.291638,0.296392,0.29861,0.299019,0.3,0.3,0.298714,0.262235,0.205965,0.15
noHITL,2,0,112,60,5.26388,,0.360277,0,0.0590243,0.150108,0.205485,0.258532,0.274134,0.282208,0.292466,0.297534,0.296401,0.298583,0.298985,0.29893,0.298506,0.264136,0.207306,0.150605
noHITL,2,0,112,61,14.5352,,0.995209,0,0.0590243,0.15,0.205519,0.260092,0.274508,0.282308,0.292037,0.296639,0.29907,0.299792,0.3,0.298972,0.298121,0.260321,0.205885,0.150464
noHITL,2,0,112,62,13.9753,,0.956865,0,0.0590243,0.152131,0.206731,0.258776,0.273328,0.283235,0.2911,0.296514,0.298927,0.299489,0.299519,0.3,0.296602,0.263231,0.206695,0.15101
noHITL,2,0,112,63,5.32465,,0.364439,0,0.0590243,0.15,0.20637,0.25856,0.272217,0.281194,0.290265,0.296002,0.298369,0.298312,0.3,0.299706,0.296019,0.26509,0.207069,0.15
noHITL,2,0,112,64,5.25081,,0.359382,0,0.0590243,0.150234,0.206451,0.255792,0.271079,0.282385,0.292398,0.296636,0.299886,0.299315,0.3,0.299028,0.296431,0.262961,0.205382,0.150741
noHITL,2,0,112,65,8.89346,,0.608845,0,0.0590243,0.15,0.205604,0.256118,0.273547,0.282832,0.292771,0.296699,0.299448,0.3,0.3,0.299155,0.299069,0.263043,0.206449,0.15
noHITL,2,0,112,66,5.25811,,0.359882,0,0.0590243,0.15,0.206187,0.258091,0.270202,0.280144,0.288793,0.297821,0.29852,0.3,0.297893,0.298611,0.297347,0.262184,0.207665,0.150228
noHITL,2,0,112,67,8.88265,,0.608104,0,0.0590243,0.150091,0.206065,0.259019,0.272427,0.282382,0.291628,0.297392,0.3,0.3,0.3,0.3,0.296371,0.263332,0.206096,0.15
noHITL,2,0,112,68,3.22173,,0.220423,0,0.0590243,0.150036,0.205495,0.25895,0.271206,0.279721,0.28936,0.298538,0.297821,0.29888,0.3,0.3,0.296481,0.262463,0.206773,0.15
noHITL,2,0,112,69,5.32153,,0.364225,0,0.0590243,0.150032,0.205848,0.258886,0.273016,0.282448,0.291061,0.295322,0.298857,0.298626,0.3,0.299133,0.297095,0.256996,0.206935,0.150025
noHITL,2,0,112,70,5.20825,,0.356467,0,0.0590243,0.15,0.206259,0.257478,0.270266,0.282551,0.290256,0.296439,0.299875,0.297889,0.299975,0.3,0.298672,0.260815,0.206593,0.151304
noHITL,2,0,112,71,8.83865,,0.605091,0,0.0590243,0.15,0.205953,0.260101,0.273553,0.28333,0.291063,0.296146,0.2975,0.299991,0.3,0.3,0.297817,0.260268,0.205756,0.150251
noHITL,2,0,112,72,3.21899,,0.220236,0,0.0590243,0.15,0.205352,0.254926,0.274197,0.28254,0.290537,0.299796,0.3,0.3,0.299204,0.3,0.298811,0.262362,0.205872,0.150732
noHITL,2,0,112,73,5.26868,,0.360606,0,0.0590243,0.15,0.206166,0.258015,0.272284,0.280489,0.291242,0.296847,0.298337,0.299265,0.298754,0.299417,0.29772,0.260722,0.207243,0.150481
noHITL,2,0,112,74,14.4039,,0.986218,0,0.0590243,0.150269,0.205234,0.259166,0.27127,0.282774,0.290614,0.295328,0.297631,0.299306,0.299686,0.299549,0.296627,0.258224,0.204633,0.150399
