exp_id,seed,k_eval,gen,id,t_spin,h_score,t_norm,h_norm,diversity,r_0,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,r_10,r_11,r_12,r_13,r_14,r_15,r_16,r_17,r_18,r_19
noHITL,1,0,63,21,0.024644,,0.756483,0,0.275225,0.343536,0.38365,0.38889,0.4,0.376712,0.337431,0.4,0.39709,0.398497,0.296942,0.255491,0.340404,0.4,0.329055,0.282042,0.4,0.34543,0.4,0.333358,0.1
noHITL,1,0,63,22,0.0255075,,0.795676,0,0.275225,0.218306,0.384342,0.389684,0.4,0.4,0.4,0.391612,0.4,0.361289,0.27653,0.294992,0.389644,0.4,0.294019,0.193965,0.283606,0.340021,0.361721,0.335885,0.110614
noHITL,1,0,63,23,0.0254326,,0.792279,0,0.275225,0.204168,0.381617,0.392495,0.372242,0.4,0.4,0.4,0.4,0.380442,0.311175,0.289388,0.302934,0.4,0.377063,0.196102,0.290922,0.378076,0.4,0.3588,0.14096
noHITL,1,0,63,24,0.0247105,,0.759503,0,0.275225,0.200547,0.4,0.385287,0.377006,0.4,0.394617,0.383969,0.378344,0.378513,0.324119,0.252317,0.378068,0.378609,0.356385,0.143883,0.230978,0.341406,0.4,0.379896,0.136857
noHITL,1,0,63,25,0.0258863,,0.812873,0,0.275225,0.2456,0.4,0.4,0.363194,0.396231,0.382858,0.38135,0.4,0.383305,0.293532,0.222968,0.332418,0.4,0.337195,0.257178,0.293656,0.364073,0.386631,0.375831,0.137346
noHITL,1,0,63,26,0.0225985,,0.663633,0,0.275225,0.242096,0.4,0.4,0.4,0.394645,0.37647,0.365047,0.4,0.316281,0.381315,0.248756,0.346389,0.4,0.384953,0.205993,0.214145,0.4,0.4,0.360202,0.111815
noHITL,1,0,63,27,0.0233303,,0.696854,0,0.275225,0.27265,0.4,0.37261,0.4,0.363487,0.359451,0.349105,0.4,0.4,0.356683,0.32975,0.354233,0.4,0.368795,0.210653,0.4,0.4,0.379708,0.378413,0.143708
noHITL,1,0,63,28,0.0218982,,0.631847,0,0.275225,0.232874,0.344119,0.4,0.396215,0.4,0.4,0.4,0.4,0.377008,0.29988,0.291107,0.288313,0.391118,0.361052,0.247613,0.357827,0.306512,0.388561,0.320755,0.148498
noHITL,1,0,63,29,0.0234745,,0.7034,0,0.275225,0.236171,0.4,0.4,0.327566,0.389736,0.4,0.4,0.393086,0.4,0.261706,0.277709,0.369354,0.4,0.395317,0.205396,0.261566,0.389187,0.399004,0.4,0.178825
noHITL,1,0,63,30,0.0246968,,0.758879,0,0.275225,0.21292,0.357402,0.4,0.393149,0.4,0.387533,0.367406,0.395492,0.37445,0.342311,0.224733,0.356219,0.378181,0.361622,0.192007,0.285278,0.36684,0.392555,0.368101,0.1
noHITL,1,0,63,31,0.0223875,,0.65406,0,0.275225,0.302516,0.370167,0.385251,0.399604,0.4,0.304037,0.398664,0.4,0.4,0.366956,0.286625,0.33955,0.365807,0.350143,0.245133,0.245775,0.348716,0.4,0.373159,0.169024
noHITL,1,0,63,32,0.0239927,,0.726917,0,0.275225,0.277882,0.4,0.4,0.399706,0.364758,0.373769,0.349679,0.4,0.35023,0.328406,0.247849,0.30861,0.397803,0.348366,0.203159,0.264929,0.384576,0.4,0.4,0.105311
noHITL,1,0,63,33,0.0225258,,0.660336,0,0.275225,0.284995,0.394909,0.4,0.396542,0.39147,0.331004,0.4,0.380652,0.31813,0.284581,0.256051,0.387068,0.393771,0.381954,0.222834,0.326678,0.357816,0.378728,0.303046,0.137917
noHITL,1,0,63,34,0.0237267,,0.714847,0,0.275225,0.215263,0.4,0.4,0.4,0.352481,0.4,0.37744,0.367183,0.372631,0.246751,0.286315,0.4,0.4,0.350882,0.198858,0.289531,0.4,0.352664,0.4,0.118125
noHITL,1,0,63,35,0.0234244,,0.701122,0,0.275225,0.269507,0.377291,0.4,0.4,0.377992,0.330269,0.4,0.4,0.32537,0.319894,0.276215,0.341139,0.388737,0.31714,0.282176,0.342038,0.366082,0.384128,0.311843,0.1
noHITL,1,0,63,36,0.0205756,,0.571812,0,0.275225,0.280136,0.4,0.381737,0.388042,0.384151,0.270561,0.397296,0.4,0.345156,0.332676,0.21938,0.306439,0.4,0.342736,0.266718,0.25419,0.363139,0.379609,0.363054,0.231321
noHITL,1,0,63,37,0.025831,,0.810361,0,0.275225,0.224323,0.4,0.390843,0.4,0.4,0.39849,0.4,0.394774,0.394757,0.32688,0.236326,0.266158,0.4,0.399762,0.154392,0.286716,0.370761,0.4,0.384941,0.122841
noHITL,1,0,63,38,0.0247557,,0.761552,0,0.275225,0.182291,0.392796,0.395698,0.383239,0.4,0.360574,0.366314,0.397579,0.365712,0.286859,0.302326,0.343741,0.4,0.399328,0.117973,0.238299,0.339812,0.4,0.292933,0.12709
noHITL,1,0,63,39,0.0237246,,0.714748,0,0.275225,0.227109,0.375382,0.376789,0.350086,0.4,0.4,0.393848,0.4,0.4,0.388028,0.262546,0.35376,0.380189,0.328698,0.117563,0.298273,0.384511,0.388086,0.305119,0.1
noHITL,1,0,64,0,0.0300089,,1,0,0.243945,0.268717,0.39432,0.4,0.397573,0.4,0.4,0.4,0.4,0.382017,0.325538,0.270612,0.337706,0.4,0.331763,0.199323,0.290948,0.388572,0.4,0.392732,0.180747
noHITL,1,0,64,1,0.0296452,,0.98147,0,0.243945,0.230654,0.382026,0.4,0.4,0.4,0.396488,0.4,0.4,0.371075,0.30466,0.22195,0.315641,0.4,0.334481,0.220656,0.275443,0.35211,0.4,0.4,0.133119
noHITL,1,0,64,2,0.0124551,,0.105644,0,0.243945,0.178424,0.354742,0.387243,0.35125,0.355272,0.357509,0.361563,0.170592,0.233493,0.228825,0.245454,0.162087,0.373109,0.291127,0.299435,0.37135,0.322784,0.285542,0.120121,0.192536
noHITL,1,0,64,3,0.0139972,,0.184212,0,0.243945,0.326095,0.345703,0.393652,0.375237,0.128784,0.327542,0.380446,0.293138,0.105348,0.296574,0.150502,0.320257,0.233002,0.194904,0.251458,0.308079,0.358528,0.27203,0.393679,0.358642
noHITL,1,0,64,4,0.0103816,,0,0,0.243945,0.350176,0.245201,0.294125,0.216057,0.331,0.12704,0.367513,0.155604,0.322947,0.341572,0.263791,0.297432,0.346667,0.161935,0.102743,0.357037,0.206971,0.32266,0.241462,0.212215
noHITL,1,0,64,5,0.0148524,,0.227785,0,0.243945,0.322174,0.380607,0.140864,0.224723,0.362919,0.112765,0.390579,0.398389,0.219631,0.374835,0.397535,0.374545,0.248606,0.118917,0.176156,0.32136,0.229878,0.173128,0.388477,0.329765
noHITL,1,0,64,6,0.0244716,,0.717878,0,0.243945,0.243151,0.387568,0.4,0.4,0.4,0.398412,0.371873,0.351867,0.360225,0.313994,0.272059,0.312218,0.4,0.318092,0.168361,0.241104,0.367016,0.369934,0.4,0.150192
noHITL,1,0,64,7,0.0214649,,0.56469,0,0.243945,0.219002,0.363837,0.4,0.4,0.4,0.4,0.399011,0.397182,0.351399,0.346447,0.198766,0.283389,0.394219,0.38857,0.203888,0.295042,0.290961,0.384729,0.319895,0.140068
noHITL,1,0,64,8,0.0230277,,0.644316,0,0.243945,0.218895,0.328488,0.4,0.399188,0.399534,0.379759,0.4,0.4,0.347659,0.319997,0.312383,0.4,0.374826,0.393549,0.237239,0.270803,0.326036,0.353419,0.369123,0.156251
noHITL,1,0,64,9,0.024746,,0.731861,0,0.243945,0.244622,0.383696,0.37628,0.4,0.387328,0.4,0.38775,0.383241,0.349574,0.332715,0.269321,0.284869,0.4,0.319262,0.215204,0.292736,0.385491,0.4,0.39445,0.134591
noHITL,1,0,64,10,0.0214577,,0.564322,0,0.243945,0.279509,0.344442,0.372068,0.4,0.351985,0.4,0.351805,0.4,0.39405,0.239369,0.335882,0.34479,0.4,0.322676,0.165886,0.250811,0.347496,0.375295,0.325961,0.122596
noHITL,1,0,64,11,0.0234013,,0.663348,0,0.243945,0.22889,0.380853,0.4,0.4,0.4,0.4,0.4,0.343209,0.4,0.258052,0.292309,0.372392,0.4,0.314967,0.188497,0.301404,0.4,0.300928,0.274383,0.146803
noHITL,1,0,64,12,0.0205868,,0.519951,0,0.243945,0.199821,0.4,0.4,0.321552,0.4,0.399176,0.4,0.378391,0.310469,0.282386,0.290067,0.389081,0.4,0.325209,0.224883,0.30991,0.293441,0.349063,0.301253,0.103312
noHITL,1,0,64,13,0.0228358,,0.634536,0,0.243945,0.290424,0.4,0.4,0.395204,0.4,0.366764,0.4,0.378438,0.377509,0.274583,0.284394,0.299291,0.4,0.374498,0.218443,0.325068,0.354668,0.4,0.4,0.107458
noHITL,1,0,64,14,0.0200433,,0.492261,0,0.243945,0.245397,0.399515,0.390897,0.369802,0.4,0.4,0.353812,0.396307,0.374881,0.262199,0.251128,0.33851,0.333391,0.349763,0.187861,0.287365,0.4,0.357241,0.369751,0.190789
noHITL,1,0,64,15,0.0215913,,0.571129,0,0.243945,0.22173,0.4,0.366835,0.4,0.4,0.385615,0.332513,0.394163,0.381986,0.255624,0.358185,0.370494,0.4,0.273832,0.213431,0.233674,0.308116,0.369968,0.342873,0.125872
noHITL,1,0,64,16,0.0222165,,0.602982,0,0.243945,0.207553,0.4,0.396399,0.317577,0.4,0.377268,0.392728,0.359641,0.351283,0.242399,0.252128,0.327281,0.4,0.344565,0.259696,0.251847,0.363201,0.4,0.4,0.128875
noHITL,1,0,64,17,0.0244098,,0.714731,0,0.243945,0.248816,0.4,0.4,0.374869,0.382567,0.378039,0.352063,0.390138,0.373955,0.276521,0.198696,0.328011,0.393915,0.324037,0.228375,0.286127,0.382928,0.384702,0.343006,0.1
noHITL,1,0,64,18,0.0239904,,0.69336,0,0.243945,0.322206,0.4,0.4,0.355376,0.4,0.39141,0.382693,0.376883,0.384069,0.272899,0.269416,0.340965,0.4,0.357308,0.256655,0.285865,0.34148,0.4,0.391468,0.198271
noHITL,1,0,64,19,0.0274369,,0.868958,0,0.243945,0.197344,0.4,0.388065,0.4,0.4,0.4,0.388897,0.4,0.4,0.320434,0.267252,0.372716,0.4,0.284907,0.211585,0.282533,0.386489,0.4,0.375355,0.169789
noHITL,1,0,64,20,0.0238679,,0.687123,0,0.243945,0.274907,0.393959,0.4,0.382268,0.38638,0.4,0.4,0.384231,0.344487,0.308998,0.215029,0.282963,0.386415,0.324597,0.243322,0.312205,0.331334,0.367542,0.318622,0.149066
noHITL,1,0,64,21,0.0251685,,0.753386,0,0.243945,0.275742,0.382945,0.374152,0.39768,0.362402,0.395726,0.398127,0.4,0.4,0.351417,0.269354,0.301283,0.4,0.351553,0.145385,0.257441,0.378936,0.386552,0.4,0.1246
noHITL,1,0,64,22,0.0231496,,0.650524,0,0.243945,0.254402,0.4,0.371483,0.345587,0.4,0.36213,0.4,0.4,0.362103,0.307094,0.235468,0.306812,0.379858,0.326803,0.125016,0.291192,0.344793,0.375911,0.389732,0.160469
noHITL,1,0,64,23,0.0250709,,0.748413,0,0.243945,0.263317,0.395034,0.386565,0.364074,0.4,0.4,0.374457,0.39501,0.396152,0.285151,0.235401,0.326747,0.378681,0.329396,0.249508,0.317502,0.384368,0.4,0.359501,0.215944
noHITL,1,0,64,24,0.0217146,,0.57741,0,0.243945,0.182887,0.4,0.4,0.356091,0.4,0.4,0.344632,0.4,0.383235,0.314405,0.238304,0.263424,0.4,0.325213,0.201241,0.279618,0.298515,0.375212,0.367557,0.102074
noHITL,1,0,64,25,0.0240559,,0.696698,0,0.243945,0.251953,0.363807,0.4,0.362516,0.386016,0.4,0.374185,0.381611,0.370194,0.344287,0.218405,0.285904,0.4,0.322072,0.184556,0.2722,0.354408,0.380979,0.371695,0.123082
noHITL,1,0,64,26,0.0255976,,0.775246,0,0.243945,0.234078,0.374726,0.388347,0.4,0.4,0.4,0.4,0.4,0.342113,0.242236,0.28613,0.35698,0.387718,0.36726,0.209756,0.279261,0.4,0.379837,0.4,0.189702
noHITL,1,0,64,27,0.0227113,,0.628191,0,0.243945,0.237709,0.380236,0.4,0.338108,0.4,0.359027,0.4,0.364133,0.36397,0.264203,0.242585,0.347972,0.4,0.365489,0.242838,0.308205,0.369939,0.4,0.344965,0.166473
noHITL,1,0,64,28,0.0244359,,0.716062,0,0.243945,0.221513,0.392867,0.337609,0.395249,0.358376,0.366751,0.4,0.383193,0.344598,0.306737,0.203048,0.334172,0.4,0.305297,0.218346,0.287188,0.390037,0.4,0.4,0.106871
noHITL,1,0,64,29,0.0240885,,0.698361,0,0.243945,0.224412,0.370456,0.4,0.38955,0.4,0.4,0.349226,0.382452,0.384613,0.327238,0.236617,0.353789,0.393443,0.36692,0.190353,0.268252,0.340501,0.386365,0.347608,0.20082
noHITL,1,0,64,30,0.0244719,,0.717895,0,0.243945,0.298892,0.379169,0.4,0.386135,0.37469,0.4,0.380058,0.4,0.377184,0.326111,0.256811,0.3632,0.4,0.380627,0.126766,0.273174,0.323454,0.4,0.4,0.196044
noHITL,1,0,64,31,0.0272414,,0.859001,0,0.243945,0.316183,0.4,0.4,0.4,0.4,0.389446,0.3568,0.4,0.4,0.306798,0.242374,0.340623,0.4,0.4,0.257452,0.315663,0.368628,0.398988,0.4,0.122025
noHITL,1,0,64,32,0.0220735,,0.595696,0,0.243945,0.272204,0.35236,0.4,0.389137,0.4,0.388237,0.4,0.335826,0.364138,0.365183,0.256121,0.295588,0.4,0.328686,0.274738,0.281532,0.319705,0.4,0.393674,0.192718
noHITL,1,0,64,33,0.0235097,,0.668872,0,0.243945,0.224204,0.4,0.397002,0.343075,0.398533,0.4,0.4,0.4,0.4,0.29262,0.295194,0.4,0.4,0.330231,0.221391,0.262522,0.312802,0.4,0.277239,0.193578
noHITL,1,0,64,34,0.0250384,,0.746758,0,0.243945,0.225515,0.38522,0.4,0.356953,0.384093,0.358069,0.391898,0.4,0.379929,0.3326,0.227187,0.30185,0.4,0.346051,0.202366,0.274594,0.381077,0.4,0.4,0.214524
noHITL,1,0,64,35,0.0213872,,0.56073,0,0.243945,0.251207,0.4,0.374917,0.315195,0.4,0.386993,0.4,0.344222,0.390562,0.289656,0.314689,0.339215,0.4,0.29823,0.198818,0.260991,0.351891,0.360039,0.364647,0.177791
noHITL,1,0,64,36,0.0220708,,0.595558,0,0.243945,0.258314,0.4,0.4,0.383243,0.4,0.4,0.4,0.4,0.31238,0.335313,0.227061,0.283974,0.379716,0.3616,0.21966,0.321736,0.35941,0.384094,0.386825,0.155548
noHITL,1,0,64,37,0.0250214,,0.745892,0,0.243945,0.25142,0.4,0.4,0.398419,0.319599,0.4,0.4,0.391509,0.364108,0.31471,0.195962,0.299979,0.4,0.297057,0.220378,0.260482,0.399685,0.4,0.38143,0.134567
noHITL,1,0,64,38,0.0222069,,0.602493,0,0.243945,0.242406,0.4,0.318135,0.4,0.4,0.385868,0.4,0.4,0.4,0.345371,0.267667,0.4,0.379495,0.4,0.195123,0.229017,0.363395,0.375004,0.280691,0.158905
noHITL,1,0,64,39,0.0238761,,0.687537,0,0.243945,0.194302,0.376403,0.394063,0.360208,0.360567,0.4,0.393723,0.37111,0.323685,0.329904,0.284118,0.35129,0.4,0.354115,0.241363,0.274035,0.352453,0.4,0.33094,0.175716
noHITL,1,0,65,0,0.0300089,,1,0,0.266778,0.268717,0.39432,0.4,0.397573,0.4,0.4,0.4,0.4,0.382017,0.325538,0.270612,0.337706,0.4,0.331763,0.199323,0.290948,0.388572,0.4,0.392732,0.180747
noHITL,1,0,65,1,0.0296452,,0.984127,0,0.266778,0.230654,0.382026,0.4,0.4,0.4,0.396488,0.4,0.4,0.371075,0.30466,0.22195,0.315641,0.4,0.334481,0.220656,0.275443,0.35211,0.4,0.4,0.133119
noHITL,1,0,65,2,0.00818997,,0.0476947,0,0.266778,0.322085,0.342957,0.136613,0.269632,0.151381,0.25528,0.251162,0.175623,0.207697,0.168947,0.302933,0.163865,0.290781,0.313303,0.128548,0.203692,0.256573,0.361982,0.188991,0.361463
noHITL,1,0,65,3,0.00709721,,0,0,0.266778,0.274831,0.367504,0.122583,0.333379,0.180154,0.195677,0.194481,0.134465,0.329254,0.260052,0.317134,0.157526,0.237597,0.125172,0.199621,0.182642,0.151201,0.325248,0.132072,0.377225
noHITL,1,0,65,4,0.00795605,,0.0374849,0,0.266778,0.247453,0.290723,0.294742,0.39362,0.206347,0.344556,0.195607,0.148722,0.168507,0.244305,0.247067,0.170748,0.320567,0.170986,0.146262,0.280027,0.219983,0.158388,0.288745,0.382775
noHITL,1,0,65,5,0.0133325,,0.272144,0,0.266778,0.399458,0.127055,0.295711,0.160668,0.395677,0.232749,0.30316,0.26971,0.328665,0.285148,0.198981,0.326517,0.284117,0.332812,0.386895,0.384461,0.21953,0.321999,0.367309,0.11661
noHITL,1,0,65,6,0.0245274,,0.760755,0,0.266778,0.278731,0.4,0.394167,0.4,0.387173,0.4,0.4,0.359701,0.4,0.383626,0.259396,0.348982,0.4,0.363007,0.180987,0.264568,0.30536,0.348835,0.4,0.187154
noHITL,1,0,65,7,0.0229921,,0.693746,0,0.266778,0.265283,0.360567,0.4,0.343565,0.4,0.376358,0.395952,0.371954,0.36913,0.297718,0.184409,0.4,0.4,0.372763,0.235909,0.286199,0.389691,0.397038,0.4,0.188508
noHITL,1,0,65,8,0.0287453,,0.944848,0,0.266778,0.351028,0.4,0.372124,0.383689,0.4,0.4,0.375759,0.4,0.390967,0.35467,0.297455,0.357745,0.4,0.31195,0.20771,0.297317,0.371367,0.4,0.4,0.136273
noHITL,1,0,65,9,0.0219366,,0.647679,0,0.266778,0.296656,0.319306,0.3693,0.354293,0.4,0.358494,0.4,0.4,0.352714,0.292136,0.283181,0.368943,0.4,0.376362,0.176185,0.29893,0.342648,0.4,0.396766,0.151107
noHITL,1,0,65,10,0.0225474,,0.674339,0,0.266778,0.195907,0.4,0.364344,0.397655,0.4,0.382403,0.4,0.4,0.35456,0.330763,0.251057,0.229671,0.327998,0.336967,0.219574,0.280959,0.346809,0.4,0.330818,0.148183
noHITL,1,0,65,11,0.022,,0.650444,0,0.266778,0.18324,0.4,0.4,0.4,0.388263,0.4,0.385993,0.390749,0.34544,0.285834,0.291853,0.4,0.4,0.275103,0.261221,0.270993,0.377146,0.352496,0.39975,0.168872
noHITL,1,0,65,12,0.0245737,,0.762775,0,0.266778,0.170963,0.36304,0.395739,0.4,0.4,0.4,0.376763,0.4,0.349358,0.332196,0.205811,0.351679,0.378696,0.375275,0.197173,0.282536,0.368315,0.4,0.4,0.11771
noHITL,1,0,65,13,0.0247284,,0.769531,0,0.266778,0.110001,0.376312,0.384698,0.4,0.4,0.381637,0.4,0.4,0.320613,0.276169,0.276134,0.356678,0.36936,0.290866,0.191674,0.270965,0.4,0.383733,0.4,0.13748
noHITL,1,0,65,14,0.0249849,,0.780725,0,0.266778,0.182576,0.393256,0.387764,0.4,0.389413,0.4,0.4,0.4,0.367335,0.366075,0.254414,0.310279,0.4,0.299709,0.179189,0.301366,0.352483,0.383695,0.370403,0.176734
noHITL,1,0,65,15,0.0237089,,0.725031,0,0.266778,0.295935,0.4,0.4,0.4,0.4,0.391002,0.379403,0.4,0.4,0.29775,0.245033,0.386142,0.375118,0.4,0.210773,0.261689,0.4,0.4,0.38633,0.203924
noHITL,1,0,65,16,0.0243174,,0.751591,0,0.266778,0.232561,0.366164,0.4,0.4,0.381673,0.363504,0.4,0.387286,0.330984,0.300823,0.263947,0.359873,0.4,0.326259,0.214794,0.328896,0.354733,0.363457,0.373643,0.160467
noHITL,1,0,65,17,0.023973,,0.73656,0,0.266778,0.271598,0.343887,0.388298,0.4,0.4,0.376395,0.4,0.4,0.376369,0.38453,0.309511,0.31411,0.399315,0.32272,0.250515,0.260466,0.35743,0.396493,0.4,0.195955
noHITL,1,0,65,18,0.0239672,,0.736304,0,0.266778,0.265296,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.381112,0.352144,0.223377,0.326811,0.349116,0.35472,0.273031,0.312314,0.4,0.380875,0.4,0.171808
noHITL,1,0,65,19,0.0249959,,0.781204,0,0.266778,0.281363,0.4,0.379282,0.384185,0.4,0.362011,0.4,0.4,0.371989,0.308355,0.305191,0.395033,0.379179,0.346039,0.194198,0.319033,0.4,0.4,0.358578,0.125991
noHITL,1,0,65,20,0.0239704,,0.736444,0,0.266778,0.215112,0.4,0.383334,0.4,0.4,0.341822,0.393778,0.4,0.353742,0.362455,0.323304,0.326865,0.4,0.342136,0.299265,0.270781,0.340827,0.39274,0.4,0.161429
noHITL,1,0,65,21,0.0225933,,0.676339,0,0.266778,0.224686,0.384857,0.358494,0.4,0.4,0.394863,0.379221,0.4,0.365132,0.286822,0.201204,0.330649,0.393073,0.38157,0.166097,0.334406,0.338241,0.4,0.377793,0.189994
noHITL,1,0,65,22,0.0221607,,0.657458,0,0.266778,0.220846,0.4,0.380271,0.379152,0.4,0.4,0.368744,0.343242,0.4,0.220164,0.246356,0.332146,0.4,0.228255,0.20794,0.378813,0.4,0.396945,0.357309,0.1769
noHITL,1,0,65,23,0.026635,,0.852746,0,0.266778,0.233922,0.373248,0.388779,0.4,0.4,0.4,0.348403,0.373601,0.4,0.311886,0.278257,0.376418,0.4,0.361358,0.326274,0.32236,0.384423,0.4,0.4,0.1
noHITL,1,0,65,24,0.0265472,,0.848913,0,0.266778,0.229573,0.4,0.4,0.386767,0.392769,0.381144,0.368192,0.4,0.377001,0.32715,0.242536,0.4,0.4,0.302432,0.188246,0.303534,0.368783,0.4,0.4,0.199985
noHITL,1,0,65,25,0.0252758,,0.793421,0,0.266778,0.335946,0.370433,0.4,0.385809,0.4,0.344676,0.363054,0.385991,0.38698,0.293431,0.243969,0.328284,0.4,0.323667,0.193518,0.259447,0.360602,0.379141,0.4,0.128031
noHITL,1,0,65,26,0.0228381,,0.687027,0,0.266778,0.306403,0.4,0.355945,0.4,0.4,0.4,0.339352,0.388071,0.370851,0.282461,0.217661,0.319317,0.4,0.364571,0.182091,0.275086,0.378935,0.339694,0.4,0.198133
noHITL,1,0,65,27,0.0249025,,0.777127,0,0.266778,0.190887,0.395698,0.348953,0.377974,0.4,0.4,0.372065,0.4,0.4,0.338649,0.203689,0.323932,0.367421,0.31033,0.226731,0.291618,0.4,0.393935,0.4,0.11537
noHITL,1,0,65,28,0.0210366,,0.608399,0,0.266778,0.251252,0.4,0.398355,0.355054,0.4,0.346237,0.4,0.390577,0.36462,0.279681,0.302089,0.310932,0.4,0.357355,0.206578,0.266157,0.370386,0.370779,0.35136,0.153016
noHITL,1,0,65,29,0.0234233,,0.712569,0,0.266778,0.21957,0.387942,0.4,0.4,0.376743,0.398552,0.4,0.4,0.25763,0.177196,0.203669,0.323259,0.371672,0.348994,0.212796,0.271721,0.4,0.4,0.4,0.194187
noHITL,1,0,65,30,0.0210883,,0.610655,0,0.266778,0.234162,0.360411,0.367841,0.360195,0.397341,0.375891,0.371029,0.4,0.376974,0.329454,0.322368,0.361195,0.352149,0.32745,0.261855,0.27686,0.380796,0.392983,0.4,0.199253
noHITL,1,0,65,31,0.0230156,,0.69477,0,0.266778,0.17924,0.4,0.4,0.326427,0.394014,0.4,0.4,0.4,0.4,0.238596,0.253955,0.350647,0.386527,0.337102,0.243544,0.263883,0.383434,0.4,0.377416,0.173874
noHITL,1,0,65,32,0.0251891,,0.789638,0,0.266778,0.271196,0.4,0.36391,0.4,0.4,0.39155,0.320115,0.4,0.358649,0.302698,0.235775,0.33058,0.4,0.347448,0.233707,0.295764,0.4,0.4,0.4,0.178913
noHITL,1,0,65,33,0.0257213,,0.812866,0,0.266778,0.261173,0.4,0.4,0.391545,0.393508,0.4,0.350697,0.375601,0.31843,0.258495,0.337437,0.4,0.390411,0.333128,0.201684,0.312089,0.395529,0.373756,0.35801,0.220623
noHITL,1,0,65,34,0.0227347,,0.682511,0,0.266778,0.172896,0.376232,0.4,0.388137,0.4,0.380583,0.4,0.389596,0.308214,0.371887,0.244068,0.369758,0.363024,0.320135,0.210833,0.270401,0.4,0.4,0.4,0.146071
noHITL,1,0,65,35,0.0278863,,0.907359,0,0.266778,0.234614,0.4,0.4,0.4,0.390278,0.4,0.386893,0.4,0.367844,0.331098,0.287111,0.357148,0.4,0.350898,0.243613,0.287277,0.4,0.4,0.371383,0.122003
noHITL,1,0,65,36,0.0233517,,0.709443,0,0.266778,0.212195,0.343421,0.4,0.348023,0.4,0.4,0.376605,0.394665,0.35793,0.341751,0.286777,0.366097,0.382766,0.35733,0.218614,0.288928,0.372757,0.380173,0.4,0.201356
noHITL,1,0,65,37,0.0226343,,0.678128,0,0.266778,0.290265,0.398766,0.37047,0.4,0.350667,0.353984,0.355306,0.4,0.345813,0.311329,0.270216,0.356692,0.399364,0.4,0.2421,0.297605,0.391377,0.37061,0.4,0.151742
noHITL,1,0,65,38,0.0243629,,0.753575,0,0.266778,0.249814,0.4,0.4,0.4,0.4,0.391582,0.4,0.361239,0.389716,0.35633,0.273123,0.358442,0.4,0.297524,0.257152,0.30048,0.383423,0.364812,0.4,0.181573
noHITL,1,0,65,39,0.026276,,0.837074,0,0.266778,0.288726,0.396155,0.387842,0.36537,0.4,0.343189,0.4,0.4,0.4,0.343739,0.267757,0.327038,0.4,0.397794,0.331406,0.296467,0.4,0.4,0.344385,0.1
noHITL,1,0,66,0,0.0300089,,1,0,0.279558,0.268717,0.39432,0.4,0.397573,0.4,0.4,0.4,0.4,0.382017,0.325538,0.270612,0.337706,0.4,0.331763,0.199323,0.290948,0.388572,0.4,0.392732,0.180747
noHITL,1,0,66,1,0.0296452,,0.985408,0,0.279558,0.230654,0.382026,0.4,0.4,0.4,0.396488,0.4,0.4,0.371075,0.30466,0.22195,0.315641,0.4,0.334481,0.220656,0.275443,0.35211,0.4,0.4,0.133119
noHITL,1,0,66,2,0.0072269,,0.0859065,0,0.279558,0.233822,0.375851,0.254748,0.149041,0.161554,0.124809,0.149739,0.100405,0.314799,0.278816,0.125549,0.117445,0.252642,0.250239,0.1143,0.193392,0.372879,0.232903,0.388719,0.111939
noHITL,1,0,66,3,0.00508586,,0,0,0.279558,0.187648,0.247731,0.39253,0.203907,0.142174,0.111002,0.174106,0.188113,0.170895,0.25087,0.195526,0.3254,0.164903,0.349576,0.19946,0.106334,0.222978,0.189869,0.153704,0.208336
noHITL,1,0,66,4,0.00824887,,0.126912,0,0.279558,0.11759,0.207737,0.317925,0.236128,0.149799,0.36596,0.353356,0.387412,0.194244,0.276672,0.284489,0.222244,0.323537,0.136022,0.212869,0.313203,0.185447,0.155681,0.22176,0.113132
noHITL,1,0,66,5,0.00744676,,0.094728,0,0.279558,0.247727,0.285856,0.231211,0.397294,0.16495,0.24262,0.179983,0.285568,0.309667,0.363899,0.370703,0.334244,0.132391,0.129101,0.251752,0.243117,0.243422,0.128649,0.26249,0.169934
noHITL,1,0,66,6,0.0279351,,0.916794,0,0.279558,0.203994,0.366276,0.4,0.389626,0.4,0.387054,0.4,0.4,0.358197,0.315222,0.244417,0.338224,0.4,0.333986,0.222341,0.28239,0.399236,0.4,0.4,0.128561
noHITL,1,0,66,7,0.0274982,,0.899264,0,0.279558,0.397944,0.4,0.4,0.391671,0.395486,0.4,0.4,0.4,0.4,0.342475,0.196624,0.364725,0.4,0.267444,0.189026,0.280392,0.358943,0.39738,0.379473,0.156119
noHITL,1,0,66,8,0.0223705,,0.693522,0,0.279558,0.226853,0.4,0.362391,0.4,0.388307,0.373221,0.328791,0.381513,0.372965,0.310449,0.269081,0.360848,0.392565,0.30738,0.366011,0.35907,0.395847,0.333937,0.4,0.1
noHITL,1,0,66,9,0.0219677,,0.67736,0,0.279558,0.275806,0.399529,0.349415,0.376958,0.397407,0.333246,0.385615,0.4,0.315269,0.337548,0.287396,0.310274,0.396718,0.364876,0.201643,0.315336,0.4,0.4,0.371134,0.166741
